bottle	Jedi2	0	0	0	0	0.00	0.00	28.000	4.000	0.00	0.0
24.988	28.000	0.000	0.000
0.000	174.100	24.988
0.150	202.150	24.988
0.300	223.050	24.988
0.450	236.650	24.988
0.600	246.950	24.988
0.750	255.650	24.988
0.900	263.150	24.988
1.050	270.000	24.988
1.200	276.600	24.988
1.350	283.250	24.988
1.500	289.900	24.988
1.650	297.100	24.988
1.800	305.200	24.988
1.950	314.700	24.988
2.100	327.000	24.988
2.250	345.700	24.988
2.400	377.550	24.988
2.550	405.200	24.988
2.700	420.100	24.988
2.850	429.750	24.988
3.000	436.800	24.988
3.150	442.400	24.988
3.300	446.950	24.988
3.450	450.800	24.988
3.600	454.100	24.988
3.750	457.100	24.988
3.900	459.800	24.988
4.050	462.150	24.988
