date_time,salinity,temperature,latitude,longitude,salinity_flag,total_phosphate,total_ammonium,total_silicate,total_nitrate_nitrite,total_nitrite,total_nitrate,density,Phosphate_flag,Ammonium_flag,Nitrate_and_Nitrite_flag,Nitrite_flag,Nitrate_flag,Silicate_flag,sample,depth,tco2,internal_flag_tco2,duplicate_difference_tco2,n_duplicates_tco2,flag_tco2,talk,internal_flag_talk,duplicate_difference_talk,n_duplicates_talk,pH_initial_talk,flag_talk
2020-12-17 20:52:00,36.98362391430306,20.3899,31.48972222222222,-30.479444444444443,2.0,0.0078015249915041,0.16822038262930789,0.5612222040763286,0.0716765108594442,0.0131650734231632,0.058511437436280955,1.0254405399857085,2.0,2.0,2.0,2.0,2.0,2.0,13.0,3.0,2106.53855051102,3.0,1.772971308918386,2.0,2.0,2410.5641950837103,3.0,,1.0,8.094336145746055,3.0
2020-12-18 10:52:00,,21.6063,31.35083333333333,-33.84638888888889,9.0,,,,,,,,9.0,9.0,9.0,9.0,9.0,9.0,14.0,3.0,2122.1378178980103,2.0,8.109432342500895,2.0,2.0,2431.991741142982,2.0,2.640294623457521,2.0,8.103883562323093,2.0
2020-12-18 22:32:00,37.33140678730589,21.7027,31.236944444444447,-33.95166666666666,2.0,0.0068245766702053,0.1852385096198598,0.5176928874112925,0.0516717947886977,0.01559903238904075,0.0360727623996569,1.0257046463497872,2.0,2.0,2.0,2.0,2.0,2.0,15.0,3.0,2115.8325179517683,3.0,2.940248356538177,2.0,3.0,2442.39470477665,3.0,,1.0,8.106362397117167,3.0
2020-12-19 10:42:00,37.22152318008652,21.3263,31.459444444444447,-34.10972222222222,2.0,0.008775169667477201,0.1569780351626487,0.5240726329187806,0.4182830874830826,0.0170628299089835,0.40122025757409896,1.0256211949218503,2.0,2.0,2.0,2.0,2.0,2.0,16.0,3.0,2107.2151496074566,3.0,1.8572060855281052,2.0,2.0,2424.548698441626,3.0,,1.0,8.1069548874453,3.0
2020-12-19 16:22:00,37.18510794182495,21.3548,31.42833333333333,-34.09222222222222,2.0,0.0078003611416304006,0.29153849766843704,0.5279869447741092,0.14381915854881086,0.016575767425964602,0.12724339112284624,1.0255935404457246,3.0,2.0,2.0,2.0,2.0,2.0,17.0,3.0,2110.859047160642,2.0,1.8510633159871759,2.0,2.0,2407.94366399722,3.0,,1.0,8.110429367323688,3.0
2020-12-19 16:52:00,37.18476642074929,21.3546,31.48111111111111,-34.14444444444444,2.0,0.00682531772493425,0.2939761848668125,0.5255494648199401,0.3427284543306288,0.03900181557105305,0.30372663875957573,1.0255932810904265,2.0,2.0,2.0,3.0,2.0,2.0,18.0,3.0,2122.663776500069,3.0,,1.0,3.0,2423.6829911418286,2.0,0.4260487395349628,2.0,8.107963889834865,2.0
2020-12-19 17:22:00,37.183573100028376,21.3566,31.53388888888889,-34.19694444444444,2.0,0.0063378006304248,0.3661298671883875,0.5275000217015118,0.4694847697768538,0.0438770812875564,0.42560768848929736,1.0255923748684266,3.0,2.0,2.0,3.0,2.0,2.0,19.0,3.0,2114.2493000137765,2.0,1.775843453638572,2.0,2.0,2424.7025352910914,2.0,2.713959363144113,2.0,8.110477378440645,2.0
2020-12-19 17:52:00,37.18272655455316,21.3663,31.564444444444444,-34.223055555555554,2.0,0.00585028117216365,0.1842838569231574,0.5240876883396672,0.18720899750923925,0.019013413809532052,0.16819558369970714,1.0255917319920709,3.0,2.0,2.0,2.0,2.0,2.0,20.0,3.0,2110.694369064972,2.0,1.9570265154134177,2.0,2.0,2424.699646100368,2.0,1.773218192398872,2.0,8.10775959878396,2.0
2020-12-19 22:01:00,37.05892667722999,21.3946,32.05166666666667,-34.35416666666667,2.0,0.00487568124307205,0.0775233317648468,0.5582655023317589,0.04144329056611305,0.0029254087458432,0.0385178818202698,1.0254977203656443,2.0,2.0,2.0,2.0,2.0,2.0,21.0,3.0,2099.2152792877423,2.0,0.7246867213912083,2.0,2.0,2415.756739579154,2.5,2.0891371622128645,2.0,8.113822210358052,2.0
2020-12-20 09:04:00,37.03465144704223,21.8675,33.45194444444444,-34.61944444444445,2.0,0.0082888071053345,0.34764232153550223,0.591430765810048,0.1843040638715566,0.04973284263200725,0.13457122123954926,1.0254792869446223,2.0,3.0,3.0,3.0,3.0,2.0,22.0,3.0,2100.347572218533,2.0,1.3264187086006132,2.0,2.0,2416.8848795336094,3.0,,1.0,8.12181961898629,3.0
2020-12-20 16:50:00,37.07369539916185,21.8565,33.45111111111111,-34.61805555555556,2.0,-0.0024378139617717504,0.1696718517393148,0.5928763555028931,0.18234848434052794,0.009751255847087,0.17259722849344084,1.0255089351375442,2.0,2.0,2.0,2.0,2.0,2.0,23.0,3.0,2098.916286400545,3.0,,1.0,3.0,2417.0262637440574,2.0,1.4486158808281289,2.0,8.119142824182815,2.0
2020-12-20 22:08:00,36.92718182577747,21.6118,33.34166666666667,-34.54694444444445,2.0,0.0073142353693575,0.14335901323940825,0.5651465862056947,0.2589239320752579,0.007801851060648049,0.2511220810146098,1.0253976829103255,2.0,2.0,2.0,2.0,2.0,2.0,24.0,3.0,2097.7401550705554,3.0,2.1299032618039746,2.0,3.0,2413.3641038977657,3.0,,1.0,8.118475167700526,3.0
2020-12-21 09:25:00,37.09833023419182,21.6728,33.31944444444444,-34.776666666666664,2.0,0.009751077971902899,0.3130096028980855,0.5831144627197978,0.28131859948940074,0.01413906305925925,0.2671795364301415,1.0255276420529378,2.0,3.0,3.0,3.0,3.0,2.0,25.0,3.0,2103.659983851845,2.0,6.237514754597669,2.0,2.0,2422.346900548238,2.0,2.36316800725308,2.0,8.120050180009054,2.0
2020-12-21 11:31:00,37.08902862087022,21.6387,33.20638888888889,-34.48083333333334,2.0,0.01511427495692095,0.10531236744177194,0.5772677919030464,0.08385984814807765,0.007800916106797851,0.07605893204127975,1.02552057867006,3.0,2.0,2.0,2.0,2.0,2.0,26.0,3.0,2098.9958952938046,3.0,0.5637634804716072,2.0,2.0,2421.0695878780516,2.0,0.8025447479808463,2.0,8.12086447060924,2.0
2020-12-21 21:40:00,37.09317450294895,21.807,33.30083333333333,-33.96583333333333,2.0,0.00585066911904035,0.0784964773471251,0.5840918003841985,0.4943815405589126,0.00146266727976005,0.4929188732791525,1.0255237269312725,2.0,2.0,2.0,2.0,2.0,2.0,27.0,3.0,2103.2109385829435,3.0,3.7068697268719006,2.0,2.0,2420.3288036915164,2.0,7.023872328022662,2.0,8.118389576376991,2.0
2020-12-22 10:47:00,36.99272533708696,21.6066,33.60805555555556,-33.83305555555556,2.0,0.00292555215510635,0.1501783439621289,0.5846228389954303,0.11165857391989455,0.0068262883619149,0.10483228555797955,1.0254474509243146,2.0,2.0,2.0,3.0,2.0,2.0,28.0,3.0,2096.2367202781597,2.0,1.583211170902814,2.0,2.0,2409.1210241159724,2.0,0.9157809005318995,2.0,8.118208696523963,2.0
2020-12-22 21:17:00,37.11288736485569,21.6684,33.20027777777778,-34.00055555555556,2.0,0.00828832693471335,0.1350509741715063,0.5655564261333839,0.0346159536685088,0.0009750972864368,0.033640856382071954,1.0255386964044677,2.0,2.0,2.0,2.0,2.0,2.0,29.0,3.0,2101.751492130346,2.0,5.493240280855389,2.0,2.0,2421.0752940967996,2.0,0.07778099230745283,2.0,8.119111247904774,2.0
2020-12-23 11:33:00,36.931350688881714,20.7994,33.09777777777778,-30.92083333333333,2.0,0.0024380709301012,0.14677186999209513,0.5358879904362546,0.07948111232130065,0.01121512627846565,0.0682659860428349,1.025400848324039,3.0,2.0,2.0,2.0,2.0,2.0,30.0,3.0,2115.6487377483672,3.0,2.1449100653494497,2.0,2.0,2417.7882951682595,2.0,3.025170132483254,2.0,8.101708401651212,2.0
2020-12-23 21:52:00,36.81218747207803,20.6626,33.28972222222222,-29.28555555555556,2.0,0.0146297164513929,0.13361807692272232,0.5617811117334893,0.1111858450305864,0.0146297164513929,0.09655612857919345,1.0253103708357787,2.0,2.0,2.0,2.0,2.0,2.0,31.0,3.0,2113.412876588836,3.0,2.3044573410279554,2.0,2.0,2419.5551411926695,2.0,1.9520063391573785,2.0,8.09718363213208,2.0
2020-12-24 10:19:00,36.7824250374421,20.2268,33.80916666666666,-29.02166666666667,2.0,0.016580710734481502,1.4522751931554716,0.5676455086746033,0.1731221267864984,0.02389573017616455,0.14922639661033388,1.0252877739822392,2.0,2.0,2.0,2.0,2.0,2.0,32.0,3.0,2113.4415687591368,3.0,0.7426201125335865,2.0,2.0,2408.8170402074543,2.0,2.947186593184597,2.0,8.08957436025376,2.0
2020-12-24 23:05:00,36.99605869379805,19.7057,33.54527777777778,-26.968611111111112,2.0,0.01511531549227065,0.3895850670427191,0.6051002105131595,0.264761816525903,0.0487590822331313,0.21600273429277167,1.0254499820348444,2.0,2.0,2.0,2.0,2.0,2.0,33.0,3.0,2105.9439152113264,2.0,3.683722475313516,2.0,2.0,2401.8951266705176,2.5,3.3423779409631607,2.0,8.083846677357435,2.0
2020-12-25 11:15:00,36.810363222337806,19.5135,33.507777777777775,-25.29138888888889,2.0,0.0097531574761287,0.25016848926270235,0.5949426060438535,0.13117996805393162,0.04340155076877285,0.08777841728515864,1.0253089857797757,2.0,2.0,2.0,2.0,2.0,3.0,34.0,3.0,2112.599199387433,2.0,8.469087706067512,2.0,2.0,2402.045425911403,2.0,1.6174689585182023,2.0,8.08427623165909,2.0
2020-12-25 21:39:00,36.72956698782549,19.5607,33.73027777777777,-24.217777777777776,2.0,0.0107291151318819,0.17654271262460342,0.5437710623658365,0.08241911169491155,0.02292129141811145,0.05949782027679999,1.025247642959211,2.0,2.0,2.0,2.0,2.0,2.0,35.0,3.0,2114.340891718508,2.0,8.992906430749372,2.0,2.0,2401.38431387501,2.0,1.3132072865905684,2.0,8.079274386785055,2.0
2020-12-26 10:55:00,28.88564595127166,19.0308,34.173611111111114,-22.774444444444445,3.0,0.011772723105312449,0.32718359630180927,0.5832403238423556,0.14568744842824186,0.03973294048042955,0.10595450794781225,1.0193053801278111,3.0,3.0,3.0,3.0,3.0,3.0,36.0,3.0,2129.383403882108,2.0,4.024512757711818,2.0,2.0,2407.72953318742,2.0,5.2203179255707255,2.0,8.059309389621113,2.0
2020-12-26 22:42:00,,18.4386,34.92083333333333,-21.71583333333333,4.0,,,,,,,,9.0,9.0,9.0,9.0,9.0,9.0,37.0,3.0,2126.3955972030726,3.0,,1.0,3.0,2379.7400411163308,2.0,7.339618858409722,2.0,8.05828934735409,2.0
2020-12-28 15:16:00,36.57662897052267,18.2134,35.42527777777778,-20.92277777777777,2.0,0.0078038765952006,0.23118984413282,0.5979720441072518,0.12242331408721055,0.023899372072802,0.09852394201440845,1.0251315358984454,2.0,2.0,2.0,2.0,2.0,2.0,38.0,3.0,2120.88493100657,3.0,,1.0,3.0,2394.0596972958583,2.0,3.518903879862137,2.0,8.06516624720919,2.0
2020-12-28 21:39:00,36.5334071291377,17.7627,35.63583333333333,-20.46,2.0,0.01560825276052815,0.1399865169459874,0.6340852683964586,0.2111991701658973,0.0175592843555942,0.19363988581030311,1.0250987247248122,2.0,2.0,2.0,2.0,2.0,2.0,39.0,3.0,2122.711718620629,2.0,0.571511995543915,2.0,2.0,2389.894908288765,2.0,5.027135252783864,2.0,8.057273268235452,2.0
2020-12-29 10:58:00,36.27206274636493,16.297,37.18194444444445,-18.83638888888889,2.0,0.040003889285412,0.17074830792553913,0.714703631745471,0.6947016871027651,0.07415355087051985,0.6205481362322453,1.0249003467508149,2.0,2.0,2.0,2.0,2.0,2.0,40.0,3.0,2121.6215054226786,2.0,20.007211517155156,2.0,2.0,2374.1837455708164,2.0,2.135546635719038,2.0,8.032000032430819,2.0
2020-12-29 22:44:00,36.25519013462464,16.4601,38.61305555555556,-17.31388888888889,2.0,0.027320070640102702,0.1346489195833637,0.6210437486580508,0.2663706887410021,0.026344353831527598,0.2400263349094744,1.0248875403308495,2.0,2.0,2.0,2.0,2.0,2.0,41.0,3.0,2117.4358772770593,2.0,5.833148645227993,2.0,2.0,2374.6071458882743,2.0,0.8782775330610093,2.0,8.036700459076204,2.0
2020-12-30 12:04:00,36.10846000000001,15.7643,40.22916666666666,-15.524444444444445,2.0,0.04098455932576005,0.17662393423720413,0.6186716812507593,0.4757136350311437,0.07416253592280389,0.40155109910833975,1.024776176466089,2.0,2.0,2.0,2.0,2.0,2.0,42.0,3.0,2114.767677548083,3.0,,1.0,3.0,2364.8530110513093,2.0,0.5946210836182217,2.0,8.022429032046658,2.0
2020-12-30 19:26:00,36.12216000000001,15.2404,41.10722222222223,-14.548333333333334,2.0,0.11124267520289166,0.1658881998639613,0.8850623369212525,1.795495810292287,0.10392407815006985,1.6915717321422172,1.0247865739661448,2.0,2.0,2.0,2.0,2.0,2.0,43.0,3.0,2116.7445758741956,2.0,10.04209732612344,2.0,2.0,2363.350085384699,2.5,3.2583559097029138,2.0,8.012424355346154,2.0
2020-12-30 19:48:00,36.09886,15.126,41.38611111111111,-14.461388888888887,2.0,0.11270833946166689,0.1629635730744448,0.8728797372161133,1.7579573466683378,0.1146599990194447,1.643297347648893,1.0247688906754102,2.0,2.0,2.0,2.0,2.0,2.0,44.0,3.0,2123.615218410001,2.0,6.858513986005619,2.0,2.0,2363.291842746862,2.0,1.11438451631102,2.0,8.012127105163923,2.0
2020-12-30 20:01:00,36.09996,15.1109,41.33611111111111,-14.476944444444444,2.0,0.0927037534733168,0.18248001999484476,0.8684877956973894,1.4017783354149436,0.10343787229654294,1.2983404631184008,1.0247697255035535,2.0,2.0,2.0,2.0,2.0,2.0,45.0,3.0,2117.14672143074,3.0,1.0255791666231744,2.0,2.0,2363.882989845029,2.0,0.24933988813245378,2.0,8.010881449210522,2.0
2020-12-30 20:14:00,36.09116,15.085,41.28694444444445,-14.224166666666669,2.0,0.08733726325450665,0.17808995021170354,0.8709330441860026,1.2559000872463701,0.09855936970620305,1.1573407175401667,1.0247630468931794,2.0,2.0,2.0,2.0,2.0,2.0,46.0,3.0,2123.6198763014963,2.0,5.861279743554405,2.0,2.0,2361.803421819394,2.0,1.306944722051412,2.0,8.01452280010609,2.0
2020-12-30 20:30:00,36.080560000000006,15.0484,41.34361111111111,-14.38472222222222,2.0,0.09660845741938434,0.1697966827370998,0.8382491406389009,1.4686437213754902,0.11514947449987231,1.3534942468756177,1.0247550022482377,2.0,2.0,2.0,2.0,2.0,2.0,47.0,3.0,2119.801825832999,2.0,0.9600478510083121,2.0,2.0,2360.7782148827273,2.0,1.551240086089365,2.0,8.01004090041242,2.0
2020-12-30 20:47:00,36.00786000000001,14.872,41.445277777777775,-14.2275,2.0,0.07465600930307689,0.3152142615018805,0.8260955800660739,1.1227678261854908,0.10344492792321774,1.019322898262273,1.0246998294462415,2.0,2.0,2.0,2.0,2.0,2.0,48.0,3.0,2122.857264925846,3.0,2.644082834049186,2.0,2.0,2359.46043171371,2.0,0.8548916376507805,2.0,8.008969731460754,2.0
2020-12-30 21:05:00,35.954260000000005,14.7409,41.57111111111111,-14.3125,2.0,0.1034490344008461,0.16102915732207185,0.7534212694099364,1.4707329702082568,0.1727403687636771,1.2979926014445793,1.0246591533108882,2.0,2.0,2.0,2.0,2.0,2.0,49.0,3.0,2113.262694201624,2.0,3.5042157723632954,2.0,2.0,2355.9270091106087,2.0,1.0486420614843155,2.0,8.004998109434354,2.0
2020-12-30 21:23:00,35.89276,14.6945,41.43638888888889,-14.126111111111111,2.0,0.11516549124260875,0.15420464081637444,0.7754151084089211,1.6289085159653736,0.19958765219587704,1.4293208637694965,1.0246124835383197,2.0,2.0,2.0,2.0,2.0,2.0,50.0,3.0,2129.3174595465957,3.0,,1.0,3.0,2352.2988662193043,2.0,1.2016831537857797,2.0,7.997815678951754,2.0
2020-12-30 21:36:00,35.91196000000001,14.7241,41.63722222222222,-14.150833333333331,2.0,0.08246903077226339,0.3167005974627156,0.7690603106336517,1.205316603594619,0.14737069404274286,1.0579459095518762,1.024627053437127,2.0,2.0,2.0,2.0,2.0,2.0,51.0,3.0,2113.9791736584384,3.0,3.191284835742408,2.0,2.0,2353.7983622107754,2.0,1.6652747201496823,2.0,8.000558058598708,2.0
